resource_code,source_path,original_id,new_id,target_file,target_section_id,fallback
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137451069,PRECALC-7O9r9ivp1u,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137454070,PRECALC-KphUVyEMuJ,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,media
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137455205,PRECALC-D4jQs5G2LM,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,section
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137464074,PRECALC-ZEcfi2U8Yj,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137464340,PRECALC-QFMlRK5EOQ,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137473011,PRECALC-rKcFd9ER5T,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,section
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137474063,PRECALC-G7zLaKNeud,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137527205,PRECALC-TpqKsLGDMA,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137528559,PRECALC-Agz6HQxSx1,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137534178,PRECALC-E5CMZ8fCFE,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,media
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137535286,PRECALC-u6XEoqQxkL,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137539140,PRECALC-OgDwlY9rCr,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,media
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137541046,PRECALC-X1h34zYMMO,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137544599,PRECALC-QbXtlNhMVJ,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,note
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137562807,PRECALC-1di4PPBVvb,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137565968,PRECALC-KslwhFeebS,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137570135,PRECALC-yoPrT3WSvN,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137575004,PRECALC-YJnEbz29Ka,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137575929,PRECALC-bpPMrOFTNu,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137589849,PRECALC-GvpCsLI5W1,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137591826,PRECALC-aDeDnMQGXG,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,section
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137597393,PRECALC-kcVIHO8yZB,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,media
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137599946,PRECALC-R8VJB49WvN,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,media
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137603626,PRECALC-wNewWiVEWm,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137605437,PRECALC-PzYQW22GQ5,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,section
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137605472,PRECALC-3uadzQwt1Y,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137612052,PRECALC-1gyEpSBRrv,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,media
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137619159,PRECALC-I2sXqksUq0,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,section
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137627081,PRECALC-60GiOV5ERL,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,note
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137635377,PRECALC-rS002rbvAn,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,note
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137640068,PRECALC-UaTRNmmq4o,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,note
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137640124,PRECALC-I0EeFLKHGG,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,media
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137641445,PRECALC-KZ63lHKxqt,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,media
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137643328,PRECALC-jgkLA2xSN0,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137645254,PRECALC-Y8aF5XEWhA,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137652548,PRECALC-qBWqGMA1Rg,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,note
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137653012,PRECALC-SBla2FUpNA,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137656022,PRECALC-hwvNItr6kX,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,media
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137660004,PRECALC-BTUqc33ylF,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,section
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137667482,PRECALC-4TlS0vK40s,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137667918,PRECALC-ZSllIBBoZf,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,note
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137675392,PRECALC-PNUWWUxlSn,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137704938,PRECALC-Y7bS6XBLxD,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,note
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137724075,PRECALC-bmJk6RUi4c,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137725549,PRECALC-PFeOwAKgg4,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137725994,PRECALC-xS1XebBTGq,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,section
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137727192,PRECALC-mtyIbkzX7B,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137733804,PRECALC-9Fk5AMoPUK,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,note
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137734838,PRECALC-QbQxOlIAZv,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,media
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137734966,PRECALC-BWAmziggMd,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137736169,PRECALC-HqSowDVM5b,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137737661,PRECALC-7qrIZrZJtt,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137768206,PRECALC-FTZ27l56Gf,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,media
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137771148,PRECALC-5PRxFqoWrP,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137803119,PRECALC-l8WORXqZxZ,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,media
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137806084,PRECALC-xl1H5jOIQW,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,note
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137836434,PRECALC-Vb7GgMGQg5,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,media
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137836804,PRECALC-06vk26lHd1,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137849182,PRECALC-Z3pp4IuEoL,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,media
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137849245,PRECALC-aDQWHEXVUZ,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137851236,PRECALC-VwYpK0wl06,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137863913,PRECALC-6TuX1XtePa,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137871042,PRECALC-xef3XqP6SK,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,section
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137884386,PRECALC-arqKeBWUvs,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137901178,PRECALC-FwmE9uwa06,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137911663,PRECALC-R13uGz59yx,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,note
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137933105,PRECALC-sGUCteMtrQ,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,note
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137936642,PRECALC-Odyo3d6s4X,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,fs-id1165137939427,PRECALC-Xlb0x3aQsB,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,media
PRECALC,PRECALC/modules/m49320/index.cnxml,ti_01_07_01,PRECALC-ml2gfJysEa,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,ti_01_07_02,PRECALC-xImHOGa20c,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,ti_01_07_03,PRECALC-RD6najDWW2,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,ti_01_07_04,PRECALC-WDfz5jE5ii,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,ti_01_07_05,PRECALC-FjFtU6IEnf,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,ti_01_07_06,PRECALC-vF6VomMuHC,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,ti_01_07_07,PRECALC-R7t98nokZz,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,ti_01_07_08,PRECALC-tYjdf7JTRq,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49320/index.cnxml,ti_01_07_09,PRECALC-reyby0l4e9,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/16-functions/sec-inverse-of-polynomials.ptx,sec-inverse-of-polynomials-ref_1-precalc-m49320,exercise
PRECALC,PRECALC/modules/m49327/index.cnxml,CNX_Precalc_Figure_02_04_001,PRECALC-2EKQo36yOL,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-empirical-data.ptx,sec-graphing-empirical-data-ref_1-precalc-fs-id1165137557592,xref
PRECALC,PRECALC/modules/m49327/index.cnxml,CNX_Precalc_Figure_02_04_002,PRECALC-MscMd4SWaU,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-empirical-data.ptx,sec-graphing-empirical-data-ref_1-precalc-fs-id1165137557592,xref
PRECALC,PRECALC/modules/m49327/index.cnxml,CNX_Precalc_Figure_02_04_003,PRECALC-YCJ5xzJNOm,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-line-of-best-fit.ptx,sec-line-of-best-fit-ref_1-precalc-fs-id1165135623674,xref
PRECALC,PRECALC/modules/m49327/index.cnxml,CNX_Precalc_Figure_02_04_004,PRECALC-RNJ9KVLntG,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-line-of-best-fit.ptx,sec-line-of-best-fit-ref_1-precalc-fs-id1165135623674,xref
PRECALC,PRECALC/modules/m49327/index.cnxml,CNX_Precalc_Figure_02_04_005,PRECALC-WuUVI4Z9OJ,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-line-of-best-fit.ptx,sec-line-of-best-fit-ref_1-precalc-fs-id1165135623674,xref
PRECALC,PRECALC/modules/m49327/index.cnxml,CNX_Precalc_Figure_02_04_204ab,PRECALC-XWmswXSRO7,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-empirical-data.ptx,sec-graphing-empirical-data-exercise-precalc-fs-id1165137652511,xref
PRECALC,PRECALC/modules/m49327/index.cnxml,CNX_Precalc_Figure_02_04_204cd,PRECALC-TGIti6LCXz,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-empirical-data.ptx,sec-graphing-empirical-data-exercise-precalc-fs-id1165137652511,xref
PRECALC,PRECALC/modules/m49327/index.cnxml,Example_02_04_01,PRECALC-wdnLyWZ5Au,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-empirical-data.ptx,sec-graphing-empirical-data-ref_1-precalc-fs-id1165137557592,example
PRECALC,PRECALC/modules/m49327/index.cnxml,Example_02_04_02,PRECALC-L0OyXsMTn3,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-line-of-best-fit.ptx,sec-line-of-best-fit-ref_1-precalc-fs-id1165135623674,example
PRECALC,PRECALC/modules/m49327/index.cnxml,Example_02_04_03,PRECALC-hv5eN0SvKZ,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-line-of-best-fit.ptx,sec-line-of-best-fit-ref_1-precalc-fs-id1165135623674,example
PRECALC,PRECALC/modules/m49327/index.cnxml,Example_02_04_04,PRECALC-fe3jlFyL8t,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-line-of-best-fit.ptx,sec-line-of-best-fit-ref_1-precalc-fs-id1165135623674,example
PRECALC,PRECALC/modules/m49327/index.cnxml,Table_02_04_01,PRECALC-HEK9eOqzgt,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-empirical-data.ptx,sec-graphing-empirical-data-ref_1-precalc-fs-id1165137557592,table
PRECALC,PRECALC/modules/m49327/index.cnxml,Table_02_04_02,PRECALC-DQc1WK72TH,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-line-of-best-fit.ptx,sec-line-of-best-fit-ref_1-precalc-fs-id1165135623674,xref
PRECALC,PRECALC/modules/m49327/index.cnxml,Table_02_04_04,PRECALC-THjcWSkrnl,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-empirical-data.ptx,sec-graphing-empirical-data-exercise-precalc-fs-id1165137652511,table
PRECALC,PRECALC/modules/m49327/index.cnxml,Table_02_04_05,PRECALC-xGrKBjsDPL,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-empirical-data.ptx,sec-graphing-empirical-data-exercise-precalc-fs-id1165137652511,table
PRECALC,PRECALC/modules/m49327/index.cnxml,Table_02_04_06,PRECALC-MVynYH7WfY,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-empirical-data.ptx,sec-graphing-empirical-data-exercise-precalc-fs-id1165137652511,table
